date,open,high,low,volume,name,daily_return_in_perc,rsi,obv,close
03-04-2014,77.3414,77.4999,76.8056,40648111,AAPL,-0.693097794,66.19967509,285134164,76.9699
04-04-2014,77.1156,77.1428,75.7971,68812485,AAPL,-1.293622572,55.24357288,216321679,75.9742
07-04-2014,75.4314,75.8428,74.5556,72462530,AAPL,-1.57000666,42.39425272,143859149,74.7814
08-04-2014,75.0271,75.1599,74.0999,60971883,AAPL,-0.005750093,42.48381844,82887266,74.7771
09-04-2014,74.6628,75.7842,74.5742,51542722,AAPL,1.314306118,51.43755281,134429988,75.7599
10-04-2014,75.8114,76.0342,74.7385,59912818,AAPL,-1.289732431,42.0437021,74517170,74.7828
11-04-2014,74.1428,74.6899,73.8771,67975012,AAPL,-0.739341132,32.6901656,6542158,74.2299
14-04-2014,74.5571,74.5942,73.8871,51445177,AAPL,0.398356996,27.93825361,57987335,74.5256
15-04-2014,74.3242,74.5199,73.0471,66622577,AAPL,-0.713043572,28.74887513,-8635242,73.9942
16-04-2014,74.0071,74.4414,73.4478,53732994,AAPL,0.202718591,31.57548898,45097752,74.1442
17-04-2014,74.2856,75.3942,74.1714,71106721,AAPL,1.142638264,39.24212176,116204473,74.9914
21-04-2014,75.0485,76.0199,74.8514,45668931,AAPL,1.186802753,45.47234013,161873404,75.8814
22-04-2014,75.4728,75.9751,75.2144,50664453,AAPL,0.099497374,41.2904965,212537857,75.9569
23-04-2014,75.5799,75.8756,74.9214,98735259,AAPL,-1.306925375,35.91237964,113802598,74.9642
24-04-2014,81.1728,81.4285,80.1042,189978082,AAPL,8.198179931,64.14533477,303780680,81.1099
25-04-2014,80.6471,81.7128,80.5656,97568814,AAPL,0.734435624,70.13306355,401349494,81.7056
28-04-2014,81.8285,85.1071,81.7928,167371680,AAPL,3.87280676,81.1271621,568721174,84.8699
29-04-2014,84.8199,85.1399,84.2156,84344673,AAPL,-0.296218094,79.90870633,484376501,84.6185
30-04-2014,84.6628,85.6328,84.2571,114220883,AAPL,-0.378167895,77.03868369,370155618,84.2985
01-05-2014,84.5713,84.9713,83.7656,61052418,AAPL,0.235591381,82.35705578,431208036,84.4971
02-05-2014,84.6199,84.8856,84.2442,47878572,AAPL,0.185923541,85.66228541,479086608,84.6542
05-05-2014,84.3056,85.8571,84.2856,71766758,AAPL,1.414105857,86.4951955,550853366,85.8513
06-05-2014,85.9713,86.3442,84.9156,93641373,AAPL,-1.089907782,84.29872495,457211993,84.9156
07-05-2014,85.0356,85.3271,83.9613,70715988,AAPL,-0.349876819,82.59346158,386496005,84.6185
08-05-2014,84.0356,84.9156,83.7713,57574363,AAPL,-0.732700296,78.42988719,328921642,83.9985
09-05-2014,83.5056,83.7499,82.9042,72899498,AAPL,-0.416316958,75.38266473,256022144,83.6488
12-05-2014,83.9271,84.8085,83.9142,53324677,AAPL,1.24460841,76.84400782,309346821,84.6899
13-05-2014,84.5713,84.9342,84.3856,39934594,AAPL,0.156925442,81.99514487,349281415,84.8228
14-05-2014,84.6328,85.3428,84.5342,41600846,AAPL,0.018509174,70.097236,390882261,84.8385
15-05-2014,84.9571,85.2285,84.0056,57711731,AAPL,-0.850321493,62.82426266,333170530,84.1171
16-05-2014,84.0899,85.3613,83.6285,69091834,AAPL,1.475799808,53.26639213,402262364,85.3585
19-05-2014,85.4071,86.7613,85.3328,79439024,AAPL,1.184884927,60.62845907,481701388,86.3699
20-05-2014,86.3585,86.6285,85.8185,58708986,AAPL,0.019914345,63.15835895,540410374,86.3871
21-05-2014,86.2613,86.6713,86.0085,49249914,AAPL,0.264507085,63.29663708,589660288,86.6156
22-05-2014,86.6571,87.1213,86.2999,50218945,AAPL,0.158401027,63.20472163,639879233,86.7528
23-05-2014,86.7499,87.8184,86.6385,58052491,AAPL,1.129646536,62.17121861,697931724,87.7328
27-05-2014,87.9828,89.4085,87.9471,87216605,AAPL,1.872503784,76.43307572,785148329,89.3756
28-05-2014,89.4313,89.9756,89.1113,78921885,AAPL,-0.258907353,77.0329841,706226444,89.1442
29-05-2014,89.6928,90.9813,89.6813,94118633,AAPL,1.822103962,86.10666667,800345077,90.7685
30-05-2014,91.1399,92.0242,89.8428,141005137,AAPL,-0.374579287,86.19585064,659339940,90.4285
02-06-2014,90.5656,90.6899,88.9285,92337903,AAPL,-0.687172739,78.6017707,567002037,89.8071
03-06-2014,89.7799,91.2485,89.7499,73231620,AAPL,1.414142089,81.0150059,640233657,91.0771
04-06-2014,91.0628,92.5556,90.8728,83870521,AAPL,1.141889674,82.76582335,724104178,92.1171
05-06-2014,92.3142,92.767,91.8013,75951141,AAPL,0.392326723,88.90108868,800055319,92.4785
06-06-2014,92.8428,93.037,92.0671,87620911,AAPL,-0.274982834,85.17300382,712434408,92.2242
09-06-2014,92.7,93.88,91.75,75414804,AAPL,1.600230742,85.84646382,787849212,93.7
10-06-2014,94.73,95.05,93.57,62777042,AAPL,0.586979723,86.54748957,850626254,94.25
11-06-2014,94.13,94.76,93.47,45681114,AAPL,-0.413793103,83.17458282,804945140,93.86
12-06-2014,94.04,94.12,91.9,54748791,AAPL,-1.672704027,72.41527276,750196349,92.29
13-06-2014,92.2,92.44,90.88,54525280,AAPL,-1.094376422,64.32471288,695671069,91.28
16-06-2014,91.51,92.75,91.45,35561270,AAPL,1.007887818,62.11294667,731232339,92.2
17-06-2014,92.31,92.7,91.8,29726347,AAPL,-0.130151844,62.71217265,701505992,92.08
18-06-2014,92.27,92.29,91.35,33514108,AAPL,0.108601216,57.04137525,735020100,92.18
19-06-2014,92.29,92.3,91.3389,35527686,AAPL,-0.347146887,57.15542493,699492414,91.86
20-06-2014,91.85,92.55,90.9,100898066,AAPL,-1.034182452,55.33755989,598594348,90.91
23-06-2014,91.32,91.62,90.6,43694391,AAPL,-0.08799912,48.64847126,554899957,90.83
24-06-2014,90.75,91.74,90.19,39036087,AAPL,-0.605526808,39.38276599,515863870,90.28
25-06-2014,90.21,90.7,89.65,36868541,AAPL,0.088613203,37.34483459,552732411,90.36
26-06-2014,90.37,91.05,89.8,32629359,AAPL,0.597609562,42.35079369,585361770,90.9
27-06-2014,90.82,92,90.77,64028803,AAPL,1.188118812,39.58837772,649390573,91.98
30-06-2014,92.1,93.725,92.09,49589028,AAPL,1.032833225,42.37875289,698979601,92.93
01-07-2014,93.52,94.07,93.13,38223477,AAPL,0.634886474,48.08126411,737203078,93.52
02-07-2014,93.865,94.06,93.09,28465073,AAPL,-0.0427716,58.11732606,708738005,93.48
03-07-2014,93.67,94.1,93.2,22891753,AAPL,0.588361147,70.01455604,731629758,94.03
07-07-2014,94.14,95.99,94.1,56467939,AAPL,2.061044348,73.88438134,788097697,95.968
08-07-2014,96.27,96.8,93.92,65221678,AAPL,-0.643964655,69.49678035,722876019,95.35
09-07-2014,95.44,95.95,94.76,36436440,AAPL,0.041950708,69.27696373,759312459,95.39
10-07-2014,93.76,95.55,93.52,39685552,AAPL,-0.372156411,68.98696328,719626907,95.035
11-07-2014,95.36,95.89,94.8625,34018228,AAPL,0.194665123,78.37019484,753645135,95.22
14-07-2014,95.86,96.89,95.65,42810155,AAPL,1.291745432,82.12897324,796455290,96.45
15-07-2014,96.8,96.85,95.03,45696176,AAPL,-1.171591498,77.02123097,750759114,95.32
16-07-2014,96.97,97.1,94.74,53502415,AAPL,-0.566512799,72.58328224,697256699,94.78
17-07-2014,95.03,95.279,92.57,57298243,AAPL,-1.783182106,60.012253,639958456,93.0899
18-07-2014,93.62,94.74,93.02,49987593,AAPL,1.439576152,60.9412122,689946049,94.43
